Time (s),Channel 1 (V),Channel 2 (V)
-0.0009714821428571429,-0.4600179007617962,-0.07136357228820014
-0.0009712321428571428,-0.5049529826764249,-0.07170578911800105
-0.0009709821428571428,-0.5573772449101582,-0.07170578911800105
-0.0009707321428571429,-0.5985677366652344,-0.07170578911800105
-0.0009704821428571428,-0.643502818579863,-0.07170578911800105
-0.0009702321428571428,-0.6846933103349392,-0.07170578911800105
-0.0009699821428571429,-0.7408621627282249,-0.07204800594780192
-0.0009697321428571428,-0.7857972446428535,-0.07204800594780192
-0.0009694821428571428,-0.8307323265574821,-0.07136357228820014
-0.0009692321428571428,-0.8756674084721107,-0.07136357228820014
-0.0009689821428571429,-0.9206024903867392,-0.07102135545839924
-0.0009687321428571428,-0.9692821624609202,-0.07033692179879747
-0.0009684821428571428,-1.017961834535101,-0.07067913862859837
-0.0009682321428571429,-1.06289691644973,-0.07067913862859837
-0.0009679821428571428,-1.104087408204806,-0.0699947049689966
-0.0009677321428571428,-1.149022490119435,-0.07033692179879747
-0.0009674821428571429,-1.197702162193616,-0.0699947049689966
-0.0009672321428571428,-1.238892653948692,-0.0699947049689966
-0.0009669821428571428,-1.287572326022873,-0.0699947049689966
-0.0009667321428571429,-1.332507407937501,-0.06896805447959392
-0.0009664821428571428,-1.373697899692577,-0.06896805447959392
-0.0009662321428571428,-1.418632981607206,-0.06828362081999215
-0.0009659821428571428,-1.463568063521835,-0.06828362081999215
-0.0009657321428571429,-1.508503145436463,-0.06759918716039034
-0.0009654821428571428,-1.553438227351092,-0.06794140399019125
-0.0009652321428571428,-1.59837330926572,-0.06759918716039034
-0.0009649821428571429,-1.639563801020797,-0.06759918716039034
-0.0009647321428571428,-1.688243473094978,-0.06759918716039034
-0.0009644821428571428,-1.729433964850054,-0.06725697033058947
-0.0009642321428571429,-1.774369046764682,-0.06725697033058947
-0.0009639821428571428,-1.815559538519759,-0.06725697033058947
-0.0009637321428571428,-1.860494620434387,-0.06691475350078857
-0.0009634821428571428,-1.909174292508568,-0.0662303198411868
-0.0009632321428571428,-1.946620194104092,-0.0662303198411868
-0.0009629821428571428,-1.987810685859168,-0.06554588618158502
-0.0009627321428571428,-2.029001177614244,-0.06554588618158502
-0.0009624821428571429,-2.066447079209769,-0.06520366935178412
-0.0009622321428571428,-2.107637570964845,-0.06486145252198325
-0.0009619821428571428,-2.152572652879473,-0.06486145252198325
-0.0009617321428571429,-2.201252324953654,-0.06520366935178412
-0.0009614821428571428,-2.246187406868283,-0.06383480203258057
-0.0009612321428571428,-2.287377898623359,-0.06349258520277967
-0.0009609821428571429,-2.328568390378435,-0.06349258520277967
-0.0009607321428571428,-2.373503472293064,-0.0631503683729788
-0.0009604821428571428,-2.410949373888587,-0.0631503683729788
-0.0009602321428571428,-2.452139865643664,-0.0628081515431779
-0.0009599821428571428,-2.49333035739874,-0.062465934713377
-0.0009597321428571428,-2.530776258994264,-0.06143928422397434
-0.0009594821428571428,-2.57196675074934,-0.06109706739417345
-0.0009592321428571429,-2.609412652344864,-0.06109706739417345
-0.0009589821428571428,-2.654347734259493,-0.06075485056437255
-0.0009587321428571428,-2.688049045695464,-0.06041263373457167
-0.0009584821428571429,-2.732984127610092,-0.06007041690477078
-0.0009582321428571428,-2.770430029205616,-0.06007041690477078
-0.0009579821428571428,-2.80787593080114,-0.059385983245169
-0.0009577321428571429,-2.845321832396664,-0.05904376641536811
-0.0009574821428571428,-2.88651232415174,-0.05835933275576632
-0.0009572321428571428,-2.920213635587712,-0.05835933275576632
-0.0009569821428571428,-2.957659537183235,-0.05801711592596544
-0.0009567321428571429,-2.991360848619207,-0.05767489909616455
-0.0009564821428571428,-3.028806750214731,-0.05733268226636366
-0.0009562321428571428,-3.069997241969807,-0.05699046543656277
-0.0009559821428571429,-3.103698553405779,-0.05630603177696099
-0.0009557321428571428,-3.148633635320407,-0.0559638149471601
-0.0009554821428571428,-3.178590356596826,-0.05562159811735921
-0.0009552321428571429,-3.212291668032798,-0.05527938128755832
-0.0009549821428571428,-3.249737569628321,-0.05459494762795654
-0.0009547321428571428,-3.287183471223845,-0.05391051396835476
-0.0009544821428571429,-3.324629372819369,-0.05322608030875298
-0.0009542321428571428,-3.362075274414893,-0.0525416466491512
-0.0009539821428571428,-3.388287405531759,-0.0525416466491512
-0.0009537321428571428,-3.425733307127283,-0.05185721298954942
-0.0009534821428571429,-3.459434618563255,-0.05151499615974853
-0.0009532321428571428,-3.493135929999226,-0.05117277932994764
-0.0009529821428571428,-3.53058183159475,-0.05083056250014675
-0.0009527321428571429,-3.556793962711617,-0.04980391201074408
-0.0009524821428571428,-3.597984454466693,-0.04980391201074408
-0.0009522321428571428,-3.627941175743111,-0.0491194783511423
-0.0009519821428571429,-3.657897897019531,-0.04843504469154052
-0.0009517321428571428,-3.684110028136398,-0.04809282786173963
-0.0009514821428571428,-3.710322159253264,-0.04706617737233696
-0.0009512321428571428,-3.744023470689235,-0.04672396054253607
-0.0009509821428571428,-3.773980191965655,-0.04672396054253607
-0.0009507321428571428,-3.807681503401626,-0.0456973100531334
-0.0009504821428571428,-3.837638224678045,-0.0456973100531334
-0.0009502321428571429,-3.863850355794912,-0.04535509322333251
-0.0009499821428571428,-3.897551667230883,-0.04501287639353162
-0.0009497321428571428,-3.927508388507302,-0.04398622590412895
-0.0009494821428571429,-3.961209699943274,-0.04398622590412895
-0.0009492321428571428,-3.983677240900589,-0.04364400907432806
-0.0009489821428571428,-4.013633962177007,-0.04295957541472628
-0.0009487321428571429,-4.039846093293874,-0.0422751417551245
-0.0009484821428571428,-4.066058224410741,-0.04159070809552273
-0.0009482321428571428,-4.096014945687159,-0.04090627443592094
-0.0009479821428571428,-4.122227076804026,-0.04022184077631916
-0.0009477321428571428,-4.152183798080445,-0.03953740711671738
-0.0009474821428571428,-4.178395929197312,-0.03953740711671738
-0.0009472321428571428,-4.200863470154626,-0.0388529734571156
-0.0009469821428571429,-4.227075601271493,-0.0388529734571156
-0.0009467321428571428,-4.253287732388359,-0.03816853979751383
-0.0009464821428571428,-4.283244453664778,-0.03714188930811115
-0.0009462321428571429,-4.309456584781645,-0.03645745564850937
-0.0009459821428571428,-4.33192412573896,-0.03611523881870848
-0.0009457321428571428,-4.358136256855826,-0.0357730219889076
-0.0009454821428571429,-4.380603797813141,-0.0354308051591067
-0.0009452321428571428,-4.403071338770455,-0.03474637149950492
-0.0009449821428571428,-4.429283469887322,-0.03406193783990315
-0.0009447321428571428,-4.448006420685084,-0.03371972101010225
-0.0009444821428571429,-4.470473961642398,-0.03337750418030137
-0.0009442321428571428,-4.496686092759265,-0.03269307052069959
-0.0009439821428571428,-4.522898223876131,-0.0320086368610978
-0.0009437321428571429,-4.549110354992997,-0.03063976954189425
-0.0009434821428571428,-4.567833305790759,-0.03063976954189425
-0.0009432321428571428,-4.597790027067179,-0.02961311905249158
-0.0009429821428571429,-4.624002158184045,-0.02961311905249158
-0.0009427321428571428,-4.642725108981807,-0.0289286853928898
-0.0009424821428571428,-4.668937240098674,-0.02790203490348713
-0.0009422321428571429,-4.687660190896436,-0.02721760124388535
-0.0009419821428571428,-4.71012773185375,-0.02687538441408446
-0.0009417321428571428,-4.732595272811064,-0.02619095075448268
-0.0009414821428571428,-4.751318223608826,-0.02584873392468179
-0.0009412321428571429,-4.77378576456614,-0.02516430026508001
-0.0009409821428571428,-4.796253305523455,-0.02447986660547823
-0.0009407321428571428,-4.814976256321217,-0.02413764977567734
-0.0009404821428571429,-4.833699207118979,-0.02311099928627467
-0.0009402321428571428,-4.852422157916741,-0.02242656562667289
-0.0009399821428571428,-4.871145108714503,-0.02242656562667289
-0.0009397321428571429,-4.893612649671817,-0.02139991513727022
-0.0009394821428571428,-4.908591010310026,-0.02037326464786755
-0.0009392321428571428,-4.923569370948236,-0.02003104781806666
-0.0009389821428571428,-4.938547731586445,-0.01934661415846488
-0.0009387321428571428,-4.957270682384207,-0.01900439732866399
-0.0009384821428571428,-4.972249043022417,-0.01797774683926132
-0.0009382321428571428,-4.990971993820179,-0.01729331317965954
-0.0009379821428571429,-5.009694944617941,-0.01660887952005776
-0.0009377321428571428,-5.028417895415703,-0.01626666269025687
-0.0009374821428571428,-5.047140846213464,-0.01558222903065509
-0.0009372321428571429,-5.058374616692122,-0.01489779537105331
-0.0009369821428571428,-5.073352977330331,-0.01455557854125242
-0.0009367321428571428,-5.08833133796854,-0.01387114488165064
-0.0009364821428571429,-5.099565108447198,-0.01284449439224797
-0.0009362321428571428,-5.110798878925855,-0.01284449439224797
-0.0009359821428571428,-5.122032649404512,-0.0118178439028453
-0.0009357321428571428,-5.137011010042722,-0.0118178439028453
-0.0009354821428571428,-5.148244780521379,-0.01079119341344263
-0.0009352321428571428,-5.159478551000036,-0.01010675975384085
-0.0009349821428571428,-5.166967731319141,-0.009764542924039962
-0.0009347321428571429,-5.178201501797798,-0.009422326094239073
-0.0009344821428571428,-5.185690682116903,-0.008737892434637292
-0.0009342321428571428,-5.193179862436008,-0.008395675604836403
-0.0009339821428571429,-5.204413632914664,-0.007711241945234622
-0.0009337321428571428,-5.215647403393322,-0.007026808285632843
-0.0009334821428571428,-5.219391993552875,-0.006684591455831953
-0.0009332321428571429,-5.230625764031531,-0.005657940966429283
-0.0009329821428571428,-5.24560412466974,-0.005315724136628393
-0.0009327321428571428,-5.249348714829293,-0.004631290477026614
-0.0009324821428571428,-5.260582485307951,-0.003604639987623944
-0.0009322321428571429,-5.268071665627055,-0.003262423157823054
-0.0009319821428571428,-5.264327075467503,-0.002235772668420385
-0.0009317321428571428,-5.27556084594616,-0.001893555838619494
-0.0009314821428571429,-5.279305436105712,-0.0008669053492168248
-0.0009312321428571428,-5.283050026265265,-0.001209122179017715
-0.0009309821428571428,-5.283050026265265,-0.000182471689615045
-0.0009307321428571429,-5.286794616424817,0.0008441787997876247
-0.0009304821428571428,-5.290539206584369,0.001528612459389404
-0.0009302321428571428,-5.294283796743922,0.001870829289190294
-0.0009299821428571429,-5.298028386903474,0.002555262948792074
-0.0009297321428571428,-5.301772977063027,0.003924130267995634
-0.0009294821428571428,-5.305517567222579,0.003924130267995634
-0.0009292321428571428,-5.309262157382132,0.004950780757398304
-0.0009289821428571429,-5.309262157382132,0.005635214417000083
-0.0009287321428571428,-5.309262157382132,0.005977431246800973
-0.0009284821428571428,-5.313006747541683,0.006661864906402753
-0.0009282321428571429,-5.305517567222579,0.007346298566004533
-0.0009279821428571428,-5.309262157382132,0.008030732225606312
-0.0009277321428571428,-5.305517567222579,0.008372949055407202
-0.0009274821428571429,-5.305517567222579,0.009057382715008982
-0.0009272321428571428,-5.301772977063027,0.009741816374610763
-0.0009269821428571428,-5.298028386903474,0.01008403320441165
-0.0009267321428571428,-5.298028386903474,0.01111068369381432
-0.0009264821428571428,-5.298028386903474,0.0117951173534161
-0.0009262321428571428,-5.290539206584369,0.01213733418321699
-0.0009259821428571428,-5.286794616424817,0.01282176784281877
-0.0009257321428571429,-5.283050026265265,0.01350620150242055
-0.0009254821428571428,-5.27556084594616,0.01419063516202233
-0.0009252321428571428,-5.27556084594616,0.01419063516202233
-0.0009249821428571429,-5.271816255786607,0.015217285651425
-0.0009247321428571428,-5.264327075467503,0.01590171931102678
-0.0009244821428571428,-5.249348714829293,0.01658615297062856
-0.0009242321428571429,-5.24560412466974,0.01692836980042945
-0.0009239821428571428,-5.238114944350636,0.01727058663023034
-0.0009237321428571428,-5.230625764031531,0.01829723711963301
-0.0009234821428571428,-5.219391993552875,0.01898167077923479
-0.0009232321428571428,-5.204413632914664,0.01932388760903568
-0.0009229821428571428,-5.19692445259556,0.02035053809843835
-0.0009227321428571428,-5.185690682116903,0.02137718858784102
-0.0009224821428571429,-5.18194609195735,0.0220616222474428
-0.0009222321428571428,-5.166967731319141,0.02240383907724369
-0.0009219821428571428,-5.159478551000036,0.02274605590704458
-0.0009217321428571429,-5.144500190361827,0.02308827273684547
-0.0009214821428571428,-5.133266419883169,0.02377270639644725
-0.0009212321428571428,-5.125777239564065,0.02411492322624814
-0.0009209821428571429,-5.114543469085407,0.02445714005604903
-0.0009207321428571428,-5.099565108447198,0.02514157371565081
-0.0009204821428571428,-5.084586747808989,0.0254837905454517
-0.0009202321428571428,-5.069608387170779,0.02616822420505348
-0.0009199821428571429,-5.054630026532569,0.02685265786465526
-0.0009197321428571428,-5.03965166589436,0.02787930835405793
-0.0009194821428571428,-5.02467330525615,0.0289059588434606
-0.0009192321428571429,-5.013439534777493,0.02924817567326149
-0.0009189821428571428,-4.998461174139283,0.02993260933286327
-0.0009187321428571428,-4.979738223341521,0.03027482616266416
-0.0009184821428571429,-4.96101527254376,0.03061704299246504
-0.0009182321428571428,-4.949781502065103,0.03130147665206683
-0.0009179821428571428,-4.927313961107789,0.03164369348186771
-0.0009177321428571428,-4.912335600469579,0.03198591031166861
-0.0009174821428571428,-4.897357239831369,0.03301256080107128
-0.0009172321428571428,-4.874889698874055,0.03335477763087216
-0.0009169821428571428,-4.852422157916741,0.03403921129047394
-0.0009167321428571429,-4.833699207118979,0.03472364495007572
-0.0009164821428571428,-4.807487076002112,0.03506586177987661
-0.0009162321428571428,-4.792508715363903,0.03540807860967751
-0.0009159821428571429,-4.777530354725693,0.03609251226927929
-0.0009157321428571428,-4.755062813768379,0.03643472909908017
-0.0009154821428571428,-4.732595272811064,0.03711916275868195
-0.0009152321428571429,-4.71012773185375,0.03814581324808462
-0.0009149821428571428,-4.683915600736883,0.03848803007788552
-0.0009147321428571428,-4.665192649939121,0.03917246373748729
-0.0009144821428571428,-4.638980518822255,0.03951468056728819
-0.0009142321428571428,-4.61651297786494,0.03985689739708907
-0.0009139821428571428,-4.586556256588522,0.03985689739708907
-0.0009137321428571428,-4.567833305790759,0.04054133105669085
-0.0009134821428571429,-4.541621174673893,0.04122576471629263
-0.0009132321428571428,-4.511664453397474,0.04156798154609352
-0.0009129821428571428,-4.48919691244016,0.0422524152056953
-0.0009127321428571429,-4.462984781323293,0.04293684886529708
-0.0009124821428571428,-4.433028060046873,0.04293684886529708
-0.0009122321428571428,-4.406815928930008,0.04362128252489886
-0.0009119821428571429,-4.380603797813141,0.04430571618450064
-0.0009117321428571428,-4.354391666696274,0.04464793301430153
-0.0009114821428571428,-4.324434945419855,0.04499014984410242
-0.0009112321428571428,-4.298222814302988,0.04533236667390331
-0.0009109821428571428,-4.264521502867017,0.04601680033350509
-0.0009107321428571428,-4.230820191431045,0.04635901716330598
-0.0009104821428571428,-4.204608060314179,0.04670123399310687
-0.0009102321428571429,-4.170906748878207,0.04704345082290776
-0.0009099821428571428,-4.140950027601788,0.04772788448250954
-0.0009097321428571428,-4.107248716165817,0.04841231814211132
-0.0009094821428571429,-4.08103658504895,0.04875453497191221
-0.0009092321428571428,-4.047335273612979,0.04943896863151399
-0.0009089821428571428,-4.013633962177007,0.04978118546131488
-0.0009087321428571429,-3.979932650741036,0.04978118546131488
-0.0009084821428571428,-3.949975929464617,0.05046561912091666
-0.0009082321428571428,-3.920019208188197,0.05080783595071755
-0.0009079821428571428,-3.882573306592674,0.05115005278051844
-0.0009077321428571429,-3.84512740499715,0.05149226961031933
-0.0009074821428571428,-3.815170683720731,0.05183448644012022
-0.0009072321428571428,-3.777724782125207,0.05217670326992111
-0.0009069821428571429,-3.740278880529683,0.05286113692952289
-0.0009067321428571428,-3.710322159253264,0.05320335375932378
-0.0009064821428571428,-3.67287625765774,0.05320335375932378
-0.0009062321428571429,-3.639174946221769,0.05354557058912467
-0.0009059821428571428,-3.601729044626246,0.05423000424872645
-0.0009057321428571428,-3.568027733190274,0.05423000424872645
-0.0009054821428571428,-3.53058183159475,0.05525665473812912
-0.0009052321428571428,-3.493135929999226,0.05559887156793001
-0.0009049821428571428,-3.455690028403702,0.0559410883977309
-0.0009047321428571428,-3.418244126808179,0.05662552205733268
-0.0009044821428571429,-3.384542815372207,0.05662552205733268
